seqname	sample	bp	cov	del	ins	indel	delRatio	insRatio	indelRatio	ReadNoDel	NoDelRatio
delreporter_original_BFP_PCR_pr870_pr875	BFP	222	1177	61	1	62	0.051826678	0.0008496177	0.0526762957	1116	0.948173322
delreporter_original_BFP_PCR_pr870_pr875	BFP	223	1177	61	1	62	0.051826678	0.0008496177	0.0526762957	1116	0.948173322
delreporter_original_BFP_PCR_pr870_pr875	BFP	224	1177	61	0	61	0.051826678	0	0.051826678	1116	0.948173322
delreporter_original_BFP_PCR_pr870_pr875	BFP	225	1177	61	6	67	0.051826678	0.005097706	0.056924384	1116	0.948173322
delreporter_original_BFP_PCR_pr870_pr875	BFP	226	1177	93	5	98	0.0790144435	0.0042480884	0.0832625319	1084	0.9209855565
delreporter_original_BFP_PCR_pr870_pr875	BFP	227	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	228	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	229	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	230	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	231	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	232	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	233	1177	52	6	58	0.0441801189	0.005097706	0.049277825	1125	0.9558198811
delreporter_original_BFP_PCR_pr870_pr875	BFP	234	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	235	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	236	1177	51	0	51	0.0433305013	0	0.0433305013	1126	0.9566694987
delreporter_original_BFP_PCR_pr870_pr875	BFP	237	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	238	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	239	1177	56	6	62	0.0475785896	0.005097706	0.0526762957	1121	0.9524214104
delreporter_original_BFP_PCR_pr870_pr875	BFP	240	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	241	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	242	1177	50	2	52	0.0424808836	0.0016992353	0.0441801189	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	243	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	244	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	245	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	246	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	247	1177	57	3	60	0.0484282073	0.002548853	0.0509770603	1120	0.9515717927
delreporter_original_BFP_PCR_pr870_pr875	BFP	248	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	249	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	250	1177	51	3	54	0.0433305013	0.002548853	0.0458793543	1126	0.9566694987
delreporter_original_BFP_PCR_pr870_pr875	BFP	251	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	252	1177	54	3	57	0.0458793543	0.002548853	0.0484282073	1123	0.9541206457
delreporter_original_BFP_PCR_pr870_pr875	BFP	253	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	254	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	255	1177	54	2	56	0.0458793543	0.0016992353	0.0475785896	1123	0.9541206457
delreporter_original_BFP_PCR_pr870_pr875	BFP	256	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	257	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	258	1177	51	5	56	0.0433305013	0.0042480884	0.0475785896	1126	0.9566694987
delreporter_original_BFP_PCR_pr870_pr875	BFP	259	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	260	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	261	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	262	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	263	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	264	1177	50	2	52	0.0424808836	0.0016992353	0.0441801189	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	265	1177	55	2	57	0.046728972	0.0016992353	0.0484282073	1122	0.953271028
delreporter_original_BFP_PCR_pr870_pr875	BFP	266	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	267	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	268	1177	49	1	50	0.0416312659	0.0008496177	0.0424808836	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	269	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	270	1177	52	0	52	0.0441801189	0	0.0441801189	1125	0.9558198811
delreporter_original_BFP_PCR_pr870_pr875	BFP	271	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	272	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	273	1177	49	3	52	0.0416312659	0.002548853	0.0441801189	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	274	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	275	1177	49	2	51	0.0416312659	0.0016992353	0.0433305013	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	276	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	277	1177	49	1	50	0.0416312659	0.0008496177	0.0424808836	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	278	1177	49	1	50	0.0416312659	0.0008496177	0.0424808836	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	279	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	280	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	281	1177	49	6	55	0.0416312659	0.005097706	0.046728972	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	282	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	283	1177	51	2	53	0.0433305013	0.0016992353	0.0450297366	1126	0.9566694987
delreporter_original_BFP_PCR_pr870_pr875	BFP	284	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	285	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	286	1177	52	0	52	0.0441801189	0	0.0441801189	1125	0.9558198811
delreporter_original_BFP_PCR_pr870_pr875	BFP	287	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	288	1177	50	0	50	0.0424808836	0	0.0424808836	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	289	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	290	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	291	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	292	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	293	1177	49	1	50	0.0416312659	0.0008496177	0.0424808836	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	294	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	295	1177	49	1	50	0.0416312659	0.0008496177	0.0424808836	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	296	1177	49	0	49	0.0416312659	0	0.0416312659	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	297	1177	53	5	58	0.0450297366	0.0042480884	0.049277825	1124	0.9549702634
delreporter_original_BFP_PCR_pr870_pr875	BFP	298	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	299	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	300	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	301	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	302	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	303	1177	49	2	51	0.0416312659	0.0016992353	0.0433305013	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	304	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	305	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	306	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	307	1177	45	2	47	0.0382327952	0.0016992353	0.0399320306	1132	0.9617672048
delreporter_original_BFP_PCR_pr870_pr875	BFP	308	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	309	1177	47	4	51	0.0399320306	0.0033984707	0.0433305013	1130	0.9600679694
delreporter_original_BFP_PCR_pr870_pr875	BFP	310	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	311	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	312	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	313	1177	49	4	53	0.0416312659	0.0033984707	0.0450297366	1128	0.9583687341
delreporter_original_BFP_PCR_pr870_pr875	BFP	314	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	315	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	316	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	317	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	318	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	319	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	320	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	321	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	322	1177	47	3	50	0.0399320306	0.002548853	0.0424808836	1130	0.9600679694
delreporter_original_BFP_PCR_pr870_pr875	BFP	323	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	324	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	325	1177	48	3	51	0.0407816483	0.002548853	0.0433305013	1129	0.9592183517
delreporter_original_BFP_PCR_pr870_pr875	BFP	326	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	327	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	328	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	329	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	330	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	331	1177	46	0	46	0.0390824129	0	0.0390824129	1131	0.9609175871
delreporter_original_BFP_PCR_pr870_pr875	BFP	332	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	333	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	334	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	335	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	336	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	337	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	338	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	339	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	340	1177	44	3	47	0.0373831776	0.002548853	0.0399320306	1133	0.9626168224
delreporter_original_BFP_PCR_pr870_pr875	BFP	341	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	342	1177	43	3	46	0.0365335599	0.002548853	0.0390824129	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	343	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	344	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	345	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	346	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	347	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	348	1177	44	4	48	0.0373831776	0.0033984707	0.0407816483	1133	0.9626168224
delreporter_original_BFP_PCR_pr870_pr875	BFP	349	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	350	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	351	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	352	1177	56	13	69	0.0475785896	0.0110450297	0.0586236194	1121	0.9524214104
delreporter_original_BFP_PCR_pr870_pr875	BFP	353	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	354	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	355	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	356	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	357	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	358	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	359	1177	62	36	98	0.0526762957	0.0305862362	0.0832625319	1115	0.9473237043
delreporter_original_BFP_PCR_pr870_pr875	BFP	360	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	361	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	362	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	363	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	364	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	365	1177	48	1	49	0.0407816483	0.0008496177	0.0416312659	1129	0.9592183517
delreporter_original_BFP_PCR_pr870_pr875	BFP	366	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	367	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	368	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	369	1177	44	1	45	0.0373831776	0.0008496177	0.0382327952	1133	0.9626168224
delreporter_original_BFP_PCR_pr870_pr875	BFP	370	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	371	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	372	1177	45	1	46	0.0382327952	0.0008496177	0.0390824129	1132	0.9617672048
delreporter_original_BFP_PCR_pr870_pr875	BFP	373	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	374	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	375	1177	43	1	44	0.0365335599	0.0008496177	0.0373831776	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	376	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	377	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	378	1177	44	1	45	0.0373831776	0.0008496177	0.0382327952	1133	0.9626168224
delreporter_original_BFP_PCR_pr870_pr875	BFP	379	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	380	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	381	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	382	1177	43	2	45	0.0365335599	0.0016992353	0.0382327952	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	383	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	384	1177	45	1	46	0.0382327952	0.0008496177	0.0390824129	1132	0.9617672048
delreporter_original_BFP_PCR_pr870_pr875	BFP	385	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	386	1177	43	0	43	0.0365335599	0	0.0365335599	1134	0.9634664401
delreporter_original_BFP_PCR_pr870_pr875	BFP	387	1177	37	1	38	0.0314358539	0.0008496177	0.0322854715	1140	0.9685641461
delreporter_original_BFP_PCR_pr870_pr875	BFP	388	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	389	1177	36	1	37	0.0305862362	0.0008496177	0.0314358539	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	390	1177	38	1	39	0.0322854715	0.0008496177	0.0331350892	1139	0.9677145285
delreporter_original_BFP_PCR_pr870_pr875	BFP	391	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	392	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	393	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	394	1177	39	4	43	0.0331350892	0.0033984707	0.0365335599	1138	0.9668649108
delreporter_original_BFP_PCR_pr870_pr875	BFP	395	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	396	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	397	1177	36	2	38	0.0305862362	0.0016992353	0.0322854715	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	398	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	399	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	400	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	401	1177	36	1	37	0.0305862362	0.0008496177	0.0314358539	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	402	1177	50	1	51	0.0424808836	0.0008496177	0.0433305013	1127	0.9575191164
delreporter_original_BFP_PCR_pr870_pr875	BFP	403	1177	36	0	36	0.0305862362	0	0.0305862362	1141	0.9694137638
delreporter_original_BFP_PCR_pr870_pr875	BFP	404	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	405	1177	20	1	21	0.0169923534	0.0008496177	0.0178419711	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	406	1177	20	1	21	0.0169923534	0.0008496177	0.0178419711	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	407	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	408	1177	20	2	22	0.0169923534	0.0016992353	0.0186915888	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	409	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	410	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	411	1177	20	3	23	0.0169923534	0.002548853	0.0195412065	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	412	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	413	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	414	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	415	1177	20	0	20	0.0169923534	0	0.0169923534	1157	0.9830076466
delreporter_original_BFP_PCR_pr870_pr875	BFP	416	1177	22	2	24	0.0186915888	0.0016992353	0.0203908241	1155	0.9813084112
