group	group_name	start	end	width	names
68	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80203/ccs	1760	1759	0	I
68	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80203/ccs	1840	1839	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	104	162	59	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	847	854	8	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	862	870	9	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	885	884	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	890	893	4	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	900	899	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	905	905	1	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	912	915	4	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	919	918	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	924	923	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	927	926	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	933	944	12	D
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	1409	1408	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	1415	1414	0	I
69	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80263/ccs	1418	1417	0	I
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	28	28	1	D
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	104	103	0	I
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	394	394	1	D
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	1409	1409	1	D
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	1550	1549	0	I
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	1609	1609	1	D
70	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80836/ccs	1673	1673	1	D
71	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80861/ccs	1890	1890	1	D
72	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/80975/ccs	45	44	0	I
73	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81309/ccs	370	370	1	D
73	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81309/ccs	394	394	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	45	45	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	173	173	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	513	513	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	573	573	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	701	701	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	838	837	0	I
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1075	1074	0	I
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1155	1155	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1302	1302	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1372	1372	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1536	1536	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1620	1619	0	I
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1758	1757	0	I
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1787	1787	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1817	1816	0	I
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1875	1875	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1890	1890	1	D
75	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81848/ccs	1919	1918	0	I
77	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81919/ccs	586	586	1	D
77	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81919/ccs	936	939	4	D
78	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81945/ccs	701	701	1	D
78	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/81945/ccs	1244	1244	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	57	56	0	I
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	241	241	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	286	286	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	563	562	0	I
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	573	573	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	592	592	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	624	624	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	661	661	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	755	755	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	994	994	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	1042	1041	0	I
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	1058	1058	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	1180	1179	0	I
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	1201	1201	1	D
79	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82460/ccs	1229	1229	1	D
80	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82521/ccs	104	103	0	I
80	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/82521/ccs	943	944	2	D
81	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83139/ccs	102	113	12	D
81	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83139/ccs	306	306	1	D
81	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83139/ccs	586	586	1	D
81	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83139/ccs	1194	1194	1	D
82	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83147/ccs	104	103	0	I
82	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83147/ccs	509	508	0	I
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	104	103	0	I
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	358	358	1	D
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	532	532	1	D
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	550	549	0	I
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	586	586	1	D
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	1151	1150	0	I
83	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83248/ccs	1825	1825	1	D
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	14	13	0	I
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	303	302	0	I
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	311	310	0	I
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	343	343	1	D
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	479	478	0	I
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	751	750	0	I
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	923	923	1	D
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	1092	1092	1	D
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	1440	1440	1	D
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	1702	1701	0	I
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	1716	1716	1	D
84	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/83485/ccs	1876	1877	2	D
85	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/84187/ccs	104	117	14	D
86	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/84301/ccs	103	102	0	I
88	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/85205/ccs	945	964	20	D
89	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/85431/ccs	103	102	0	I
90	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/85671/ccs	104	103	0	I
90	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/85671/ccs	586	586	1	D
90	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/85671/ccs	1810	1810	1	D
90	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/85671/ccs	1825	1825	1	D
91	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86024/ccs	363	363	1	D
91	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86024/ccs	940	945	6	D
91	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86024/ccs	1457	1457	1	D
92	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86034/ccs	289	289	1	D
92	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86034/ccs	843	843	1	D
92	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86034/ccs	1653	1652	0	I
94	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86648/ccs	104	103	0	I
94	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/86648/ccs	946	963	18	D
95	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87025/ccs	104	103	0	I
96	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87114/ccs	28	28	1	D
96	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87114/ccs	860	860	1	D
96	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87114/ccs	1324	1324	1	D
96	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87114/ccs	1801	1801	1	D
97	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87579/ccs	104	103	0	I
98	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87610/ccs	28	27	0	I
99	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87813/ccs	843	843	1	D
99	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87813/ccs	1201	1200	0	I
99	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87813/ccs	1571	1570	0	I
100	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/87927/ccs	104	103	0	I
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	28	28	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	45	45	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	238	238	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	289	289	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	407	406	0	I
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	520	520	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	573	573	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	592	592	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	811	811	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	939	945	7	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	1016	1016	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	1167	1167	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	1575	1575	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	1754	1754	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	1825	1825	1	D
101	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88113/ccs	1875	1875	1	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	104	162	59	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	847	854	8	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	862	870	9	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	885	884	0	I
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	890	893	4	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	900	899	0	I
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	905	905	1	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	912	915	4	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	919	918	0	I
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	924	923	0	I
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	927	926	0	I
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	933	944	12	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	1007	1007	1	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	1801	1801	1	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	1810	1810	1	D
102	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88377/ccs	1857	1858	2	D
103	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88386/ccs	394	394	1	D
103	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88386/ccs	936	939	4	D
103	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88386/ccs	1075	1075	1	D
103	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88386/ccs	1890	1890	1	D
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	306	306	1	D
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	884	884	1	D
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	939	945	7	D
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	968	969	2	D
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	1070	1069	0	I
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	1174	1173	0	I
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	1439	1438	0	I
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	1747	1747	1	D
104	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88575/ccs	1810	1810	1	D
105	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88862/ccs	400	399	0	I
105	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88862/ccs	1279	1278	0	I
105	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88862/ccs	1346	1345	0	I
105	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88862/ccs	1381	1380	0	I
105	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/88862/ccs	1507	1506	0	I
106	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89074/ccs	28	28	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	59	58	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	104	103	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	318	318	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	520	520	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	718	717	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	940	945	6	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1139	1138	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1229	1228	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1254	1253	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1382	1381	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1408	1408	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1583	1582	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1609	1609	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1820	1819	0	I
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1825	1825	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1909	1909	1	D
107	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89130/ccs	1916	1915	0	I
109	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89420/ccs	103	102	0	I
110	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89445/ccs	104	103	0	I
110	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89445/ccs	946	945	0	I
110	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89445/ccs	1301	1300	0	I
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	164	163	0	I
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	303	302	0	I
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	445	444	0	I
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	607	607	1	D
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	1332	1331	0	I
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	1536	1536	1	D
111	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89515/ccs	1653	1652	0	I
112	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89711/ccs	104	103	0	I
112	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89711/ccs	318	318	1	D
112	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89711/ccs	877	877	1	D
112	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89711/ccs	1440	1440	1	D
112	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/89711/ccs	1825	1825	1	D
114	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/90173/ccs	28	28	1	D
114	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/90173/ccs	586	586	1	D
115	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/90713/ccs	1324	1324	1	D
116	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/90721/ccs	102	113	12	D
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	104	103	0	I
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	116	117	2	D
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	548	548	1	D
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	1160	1159	0	I
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	1171	1171	1	D
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	1324	1324	1	D
117	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/94530/ccs	1661	1661	1	D
