group	group_name	start	end	width	names
325	NA	644	643	0	I
325	NA	644	932	289	=
325	NA	933	945	13	D
325	NA	946	1800	855	=
325	NA	1801	1801	1	D
325	NA	1802	1841	40	=
325	NA	1842	1841	0	I
325	NA	1842	1889	48	=
325	NA	1890	1890	1	D
325	NA	1891	1922	32	=
326	NA	1	868	868	=
326	NA	869	869	1	D
326	NA	870	1150	281	=
326	NA	1151	1151	1	D
326	NA	1152	1923	772	=
327	NA	1	1923	1923	=
328	NA	1	0	0	S
328	NA	1	234	234	=
328	NA	235	235	1	D
328	NA	236	634	399	=
328	NA	635	634	0	I
328	NA	635	939	305	=
328	NA	940	945	6	D
328	NA	946	1824	879	=
328	NA	1825	1825	1	D
328	NA	1826	1860	35	=
328	NA	1861	1861	1	D
328	NA	1862	1923	62	=
329	NA	1	103	103	=
329	NA	104	103	0	I
329	NA	104	288	185	=
329	NA	289	289	1	D
329	NA	290	1439	1150	=
329	NA	1440	1440	1	D
329	NA	1441	1923	483	=
330	NA	1	44	44	=
330	NA	45	44	0	I
330	NA	45	102	58	=
330	NA	103	102	0	I
330	NA	103	628	526	=
330	NA	629	628	0	I
330	NA	629	700	72	=
330	NA	701	701	1	D
330	NA	702	740	39	=
330	NA	741	741	1	D
330	NA	742	1288	547	=
330	NA	1289	1288	0	I
330	NA	1289	1482	194	=
330	NA	1483	1482	0	I
330	NA	1483	1645	163	=
330	NA	1646	1645	0	I
330	NA	1646	1923	278	=
331	NA	1	102	102	=
331	NA	103	102	0	I
331	NA	103	393	291	=
331	NA	394	394	1	D
331	NA	395	1923	1529	=
332	NA	1	1923	1923	=
333	NA	1	102	102	=
333	NA	103	102	0	I
333	NA	103	939	837	=
333	NA	940	945	6	D
333	NA	946	1923	978	=
334	NA	1	102	102	=
334	NA	103	102	0	I
334	NA	103	985	883	=
334	NA	986	985	0	I
334	NA	986	1004	19	=
334	NA	1005	1004	0	I
334	NA	1005	1923	919	=
335	NA	1	1923	1923	=
336	NA	1	103	103	=
336	NA	104	103	0	I
336	NA	104	945	842	=
336	NA	946	945	0	I
336	NA	946	1923	978	=
337	NA	1	25	25	=
337	NA	26	143	118	D
337	NA	144	938	795	=
337	NA	939	949	11	D
337	NA	950	1786	837	=
337	NA	1787	1787	1	D
337	NA	1788	1923	136	=
338	NA	1	27	27	=
338	NA	28	28	1	D
338	NA	29	102	74	=
338	NA	103	102	0	I
338	NA	103	305	203	=
338	NA	306	305	0	I
338	NA	306	1923	1618	=
339	NA	1	855	855	=
339	NA	856	855	0	I
339	NA	856	1462	607	=
339	NA	1463	1462	0	I
339	NA	1463	1791	329	=
339	NA	1792	1791	0	I
339	NA	1792	1923	132	=
340	NA	1	772	772	=
340	NA	773	772	0	I
340	NA	773	808	36	=
340	NA	809	808	0	I
340	NA	809	885	77	=
340	NA	886	885	0	I
340	NA	886	898	13	=
340	NA	899	898	0	I
340	NA	899	978	80	=
340	NA	979	978	0	I
340	NA	979	1132	154	=
340	NA	1133	1132	0	I
340	NA	1133	1923	791	=
341	NA	1	103	103	=
341	NA	104	116	13	D
341	NA	117	117	1	X
341	NA	118	938	821	=
341	NA	939	945	7	D
341	NA	946	1389	444	=
341	NA	1390	1390	1	D
341	NA	1391	1551	161	=
341	NA	1552	1552	1	D
341	NA	1553	1889	337	=
341	NA	1890	1890	1	D
341	NA	1891	1923	33	=
342	NA	1	1923	1923	=
343	NA	1	478	478	=
343	NA	479	478	0	I
343	NA	479	1923	1445	=
344	NA	1	103	103	=
344	NA	104	103	0	I
344	NA	104	876	773	=
344	NA	877	877	1	D
344	NA	878	1923	1046	=
345	NA	1	102	102	=
345	NA	103	102	0	I
345	NA	103	962	860	=
345	NA	963	965	3	X
345	NA	966	967	2	=
345	NA	968	970	3	X
345	NA	971	1923	953	=
346	NA	1	1920	1920	=
347	NA	1	103	103	=
347	NA	104	103	0	I
347	NA	104	507	404	=
347	NA	508	507	0	I
347	NA	508	945	438	=
347	NA	946	950	5	D
347	NA	951	1074	124	=
347	NA	1075	1074	0	I
347	NA	1075	1923	849	=
348	NA	1	102	102	=
348	NA	103	102	0	I
348	NA	103	1809	1707	=
348	NA	1810	1810	1	D
348	NA	1811	1923	113	=
349	NA	1	27	27	=
349	NA	28	28	1	D
349	NA	29	103	75	=
349	NA	104	105	2	D
349	NA	106	317	212	=
349	NA	318	318	1	D
349	NA	319	357	39	=
349	NA	358	358	1	D
349	NA	359	829	471	=
349	NA	830	829	0	I
349	NA	830	832	3	=
349	NA	833	833	1	X
349	NA	834	834	1	=
349	NA	835	836	2	X
349	NA	837	838	2	=
349	NA	839	838	0	I
349	NA	839	840	2	=
349	NA	841	843	3	X
349	NA	844	845	2	=
349	NA	846	846	1	X
349	NA	847	848	2	=
349	NA	849	850	2	X
349	NA	851	852	2	=
349	NA	853	852	0	I
349	NA	853	854	2	=
349	NA	855	854	0	I
349	NA	855	856	2	=
349	NA	857	859	3	X
349	NA	860	861	2	=
349	NA	862	861	0	I
349	NA	862	864	3	=
349	NA	865	866	2	X
349	NA	867	867	1	=
349	NA	868	870	3	X
349	NA	871	872	2	=
349	NA	873	872	0	I
349	NA	873	875	3	=
349	NA	876	875	0	I
349	NA	876	876	1	=
349	NA	877	877	1	X
349	NA	878	880	3	=
349	NA	881	881	1	X
349	NA	882	884	3	=
349	NA	885	884	0	I
349	NA	885	885	1	=
349	NA	886	886	1	X
349	NA	887	889	3	=
349	NA	890	889	0	I
349	NA	890	890	1	=
349	NA	891	892	2	X
349	NA	893	896	4	=
349	NA	897	896	0	I
349	NA	897	898	2	=
349	NA	899	899	1	X
349	NA	900	901	2	=
349	NA	902	901	0	I
349	NA	902	907	6	=
349	NA	908	909	2	X
349	NA	910	912	3	=
349	NA	913	912	0	I
349	NA	913	915	3	=
349	NA	916	915	0	I
349	NA	916	916	1	X
349	NA	917	918	2	=
349	NA	919	921	3	X
349	NA	922	922	1	=
349	NA	923	924	2	X
349	NA	925	926	2	=
349	NA	927	926	0	I
349	NA	927	929	3	=
349	NA	930	930	1	X
349	NA	931	931	1	=
349	NA	932	934	3	X
349	NA	935	936	2	=
349	NA	937	937	1	X
349	NA	938	939	2	=
349	NA	940	939	0	I
349	NA	940	942	3	=
349	NA	943	946	4	X
349	NA	947	948	2	=
349	NA	949	948	0	I
349	NA	949	949	1	X
349	NA	950	952	3	=
349	NA	953	953	1	X
349	NA	954	956	3	=
349	NA	957	956	0	I
349	NA	957	959	3	=
349	NA	960	960	1	X
350	NA	1	25	25	=
350	NA	26	143	118	D
350	NA	144	369	226	=
350	NA	370	370	1	D
350	NA	371	945	575	=
350	NA	946	945	0	I
350	NA	946	1923	978	=
351	NA	1	25	25	=
351	NA	26	143	118	D
351	NA	144	876	733	=
351	NA	877	877	1	D
351	NA	878	938	61	=
351	NA	939	949	11	D
351	NA	950	1906	957	=
352	NA	1	1923	1923	=
353	NA	1	102	102	=
353	NA	103	102	0	I
353	NA	103	393	291	=
353	NA	394	394	1	D
353	NA	395	1466	1072	=
353	NA	1467	1467	1	D
353	NA	1468	1923	456	=
354	NA	1	103	103	=
354	NA	104	103	0	I
354	NA	104	1923	1820	=
355	NA	1	102	102	=
355	NA	103	102	0	I
355	NA	103	119	17	=
355	NA	120	119	0	I
355	NA	120	1923	1804	=
356	NA	1	27	27	=
356	NA	28	28	1	D
356	NA	29	102	74	=
356	NA	103	102	0	I
356	NA	103	1923	1821	=
357	NA	1	58	58	=
357	NA	59	58	0	I
357	NA	59	102	44	=
357	NA	103	102	0	I
357	NA	103	288	186	=
357	NA	289	288	0	I
357	NA	289	688	400	=
357	NA	689	689	1	D
357	NA	690	703	14	=
357	NA	704	704	1	D
357	NA	705	847	143	=
357	NA	848	847	0	I
357	NA	848	1059	212	=
357	NA	1060	1059	0	I
357	NA	1060	1331	272	=
357	NA	1332	1331	0	I
357	NA	1332	1401	70	=
357	NA	1402	1401	0	I
357	NA	1402	1922	521	=
358	NA	1	935	935	=
358	NA	936	939	4	D
358	NA	940	1923	984	=
359	NA	1	1923	1923	=
360	NA	1	984	984	=
360	NA	985	984	0	I
360	NA	985	1823	839	=
360	NA	1824	1823	0	I
360	NA	1824	1923	100	=
361	NA	1	102	102	=
361	NA	103	102	0	I
361	NA	103	325	223	=
361	NA	326	325	0	I
361	NA	326	1923	1598	=
362	NA	1	103	103	=
362	NA	104	103	0	I
362	NA	104	1006	903	=
362	NA	1007	1007	1	D
362	NA	1008	1608	601	=
362	NA	1609	1609	1	D
362	NA	1610	1864	255	=
362	NA	1865	1865	1	D
362	NA	1866	1923	58	=
363	NA	1	102	102	=
363	NA	103	102	0	I
363	NA	103	317	215	=
363	NA	318	318	1	D
363	NA	319	939	621	=
363	NA	940	945	6	D
363	NA	946	1923	978	=
364	NA	1	1535	1535	=
364	NA	1536	1535	0	I
364	NA	1536	1800	265	=
364	NA	1801	1801	1	D
364	NA	1802	1923	122	=
365	NA	1	103	103	=
365	NA	104	103	0	I
365	NA	104	640	537	=
365	NA	641	640	0	I
365	NA	641	740	100	=
365	NA	741	740	0	I
365	NA	741	1923	1183	=
366	NA	1	102	102	=
366	NA	103	102	0	I
366	NA	103	1923	1821	=
367	NA	1	102	102	=
367	NA	103	102	0	I
367	NA	103	945	843	=
367	NA	946	946	1	D
367	NA	947	979	33	=
367	NA	980	980	1	X
367	NA	981	1923	943	=
368	NA	1	103	103	=
368	NA	104	103	0	I
368	NA	104	1923	1820	=
369	NA	1	103	103	=
369	NA	104	103	0	I
369	NA	104	1595	1492	=
369	NA	1596	1596	1	D
369	NA	1597	1923	327	=
370	NA	1	41	41	=
370	NA	42	41	0	I
370	NA	42	807	766	=
370	NA	808	807	0	I
370	NA	808	830	23	=
370	NA	831	830	0	I
370	NA	831	851	21	=
370	NA	852	851	0	I
370	NA	852	859	8	=
370	NA	860	860	1	D
370	NA	861	940	80	=
370	NA	941	940	0	I
370	NA	941	943	3	=
370	NA	944	943	0	I
370	NA	944	944	1	=
370	NA	945	945	1	X
370	NA	946	1015	70	=
370	NA	1016	1016	1	D
370	NA	1017	1331	315	=
370	NA	1332	1331	0	I
370	NA	1332	1864	533	=
370	NA	1865	1865	1	D
370	NA	1866	1923	58	=
371	NA	1	1	1	X
371	NA	2	103	102	=
371	NA	104	162	59	D
371	NA	163	393	231	=
371	NA	394	394	1	D
371	NA	395	636	242	=
371	NA	637	637	1	D
371	NA	638	670	33	=
371	NA	671	670	0	I
371	NA	671	750	80	=
371	NA	751	750	0	I
371	NA	751	841	91	=
371	NA	842	842	1	X
371	NA	843	844	2	=
371	NA	845	845	1	X
371	NA	846	846	1	=
371	NA	847	854	8	D
371	NA	855	856	2	=
371	NA	857	858	2	X
371	NA	859	861	3	=
371	NA	862	870	9	D
371	NA	871	871	1	X
371	NA	872	878	7	=
371	NA	879	880	2	X
371	NA	881	881	1	=
371	NA	882	883	2	X
371	NA	884	884	1	=
371	NA	885	884	0	I
371	NA	885	886	2	=
371	NA	887	887	1	X
371	NA	888	889	2	=
371	NA	890	893	4	D
371	NA	894	895	2	=
371	NA	896	896	1	X
371	NA	897	899	3	=
371	NA	900	899	0	I
371	NA	900	904	5	=
371	NA	905	905	1	D
371	NA	906	907	2	=
371	NA	908	910	3	X
371	NA	911	911	1	=
371	NA	912	915	4	D
371	NA	916	918	3	=
371	NA	919	918	0	I
371	NA	919	919	1	X
371	NA	920	923	4	=
371	NA	924	923	0	I
371	NA	924	926	3	=
371	NA	927	926	0	I
371	NA	927	930	4	=
371	NA	931	931	1	X
371	NA	932	932	1	=
371	NA	933	944	12	D
371	NA	945	1922	978	=
372	NA	1	0	0	S
372	NA	1	1923	1923	=
373	NA	1	103	103	=
373	NA	104	103	0	I
373	NA	104	222	119	=
373	NA	223	223	1	D
373	NA	224	240	17	=
373	NA	241	241	1	D
373	NA	242	519	278	=
373	NA	520	520	1	D
373	NA	521	585	65	=
373	NA	586	586	1	D
373	NA	587	851	265	=
373	NA	852	852	1	D
373	NA	853	1006	154	=
373	NA	1007	1007	1	D
373	NA	1008	1106	99	=
373	NA	1107	1107	1	D
373	NA	1108	1170	63	=
373	NA	1171	1171	1	D
373	NA	1172	1551	380	=
373	NA	1552	1552	1	D
373	NA	1553	1632	80	=
373	NA	1633	1632	0	I
373	NA	1633	1672	40	=
373	NA	1673	1673	1	D
373	NA	1674	1786	113	=
373	NA	1787	1787	1	D
373	NA	1788	1889	102	=
373	NA	1890	1889	0	I
373	NA	1890	1923	34	=
374	NA	1	102	102	=
374	NA	103	102	0	I
374	NA	103	962	860	=
374	NA	963	965	3	X
374	NA	966	967	2	=
374	NA	968	970	3	X
374	NA	971	1098	128	=
374	NA	1099	1098	0	I
374	NA	1099	1759	661	=
374	NA	1760	1760	1	D
374	NA	1761	1923	163	=
375	NA	1	27	27	=
375	NA	28	28	1	D
375	NA	29	102	74	=
375	NA	103	102	0	I
375	NA	103	189	87	=
375	NA	190	190	1	D
375	NA	191	393	203	=
375	NA	394	394	1	D
375	NA	395	868	474	=
375	NA	869	869	1	D
375	NA	870	1200	331	=
375	NA	1201	1200	0	I
375	NA	1201	1301	101	=
375	NA	1302	1301	0	I
375	NA	1302	1922	621	=
375	NA	1923	1923	1	X
375	NA	1924	1923	0	S
376	NA	1	102	102	=
376	NA	103	102	0	I
376	NA	103	1923	1821	=
377	NA	1	25	25	=
377	NA	26	143	118	D
377	NA	144	531	388	=
377	NA	532	532	1	D
377	NA	533	938	406	=
377	NA	939	949	11	D
377	NA	950	1923	974	=
378	NA	1	102	102	=
378	NA	103	102	0	I
378	NA	103	962	860	=
378	NA	963	965	3	X
378	NA	966	967	2	=
378	NA	968	970	3	X
378	NA	971	1923	953	=
379	NA	1	317	317	=
379	NA	318	318	1	D
379	NA	319	924	606	=
379	NA	925	925	1	X
379	NA	926	926	1	=
379	NA	927	926	0	I
379	NA	927	1889	963	=
379	NA	1890	1890	1	D
379	NA	1891	1923	33	=
380	NA	1	102	102	=
380	NA	103	102	0	I
380	NA	103	745	643	=
380	NA	746	746	1	D
380	NA	747	1923	1177	=
381	NA	1	1852	1852	=
381	NA	1853	1853	1	D
381	NA	1854	1923	70	=
382	NA	1	103	103	=
382	NA	104	103	0	I
382	NA	104	945	842	=
382	NA	946	963	18	D
382	NA	964	1923	960	=
383	NA	1	1923	1923	=
383	NA	1924	1923	0	S
384	NA	1	1800	1800	=
384	NA	1801	1801	1	D
384	NA	1802	1923	122	=
385	NA	1	65	65	=
385	NA	66	131	66	D
385	NA	132	369	238	=
385	NA	370	369	0	I
385	NA	370	1067	698	=
385	NA	1068	1067	0	I
385	NA	1068	1923	856	=
386	NA	1	1923	1923	=
387	NA	1	103	103	=
387	NA	104	103	0	I
387	NA	104	1923	1820	=
388	NA	1	317	317	=
388	NA	318	318	1	D
388	NA	319	393	75	=
388	NA	394	394	1	D
388	NA	395	585	191	=
388	NA	586	586	1	D
388	NA	587	939	353	=
388	NA	940	945	6	D
388	NA	946	1060	115	=
388	NA	1061	1060	0	I
388	NA	1061	1389	329	=
388	NA	1390	1390	1	D
388	NA	1391	1462	72	=
388	NA	1463	1462	0	I
388	NA	1463	1672	210	=
388	NA	1673	1673	1	D
388	NA	1674	1746	73	=
388	NA	1747	1747	1	D
388	NA	1748	1824	77	=
388	NA	1825	1825	1	D
388	NA	1826	1864	39	=
388	NA	1865	1865	1	D
388	NA	1866	1922	57	=
389	NA	1	962	962	=
389	NA	963	965	3	X
389	NA	966	967	2	=
389	NA	968	970	3	X
389	NA	971	1923	953	=
390	NA	1	103	103	=
390	NA	104	275	172	D
390	NA	276	944	669	=
390	NA	945	944	0	I
390	NA	945	945	1	X
390	NA	946	985	40	=
390	NA	986	985	0	I
390	NA	986	1019	34	=
390	NA	1020	1019	0	I
390	NA	1020	1922	903	=
391	NA	1	102	102	=
391	NA	103	102	0	I
391	NA	103	214	112	=
391	NA	215	214	0	I
391	NA	215	357	143	=
391	NA	358	357	0	I
391	NA	358	362	5	=
391	NA	363	362	0	I
391	NA	363	880	518	=
391	NA	881	881	1	D
391	NA	882	939	58	=
391	NA	940	945	6	D
391	NA	946	1922	977	=
391	NA	1923	1923	1	X
391	NA	1924	1923	0	S
392	NA	1	102	102	=
392	NA	103	102	0	I
392	NA	103	851	749	=
392	NA	852	851	0	I
392	NA	852	1923	1072	=
393	NA	1	1923	1923	=
394	NA	1	27	27	=
394	NA	28	28	1	D
394	NA	29	102	74	=
394	NA	103	102	0	I
394	NA	103	876	774	=
394	NA	877	877	1	D
394	NA	878	1386	509	=
394	NA	1387	1386	0	I
394	NA	1387	1800	414	=
394	NA	1801	1801	1	D
394	NA	1802	1824	23	=
394	NA	1825	1825	1	D
394	NA	1826	1923	98	=
395	NA	1	103	103	=
395	NA	104	117	14	D
395	NA	118	1923	1806	=
396	NA	1	288	288	=
396	NA	289	289	1	D
396	NA	290	859	570	=
396	NA	860	859	0	I
396	NA	860	1166	307	=
396	NA	1167	1166	0	I
396	NA	1167	1414	248	=
396	NA	1415	1415	1	D
396	NA	1416	1734	319	=
396	NA	1735	1735	1	D
396	NA	1736	1923	188	=
397	NA	1	102	102	=
397	NA	103	102	0	I
397	NA	103	234	132	=
397	NA	235	234	0	I
397	NA	235	636	402	=
397	NA	637	636	0	I
397	NA	637	1923	1287	=
398	NA	1	103	103	=
398	NA	104	103	0	I
398	NA	104	945	842	=
398	NA	946	963	18	D
398	NA	964	1006	43	=
398	NA	1007	1007	1	D
398	NA	1008	1923	916	=
399	NA	1	103	103	=
399	NA	104	103	0	I
399	NA	104	470	367	=
399	NA	471	470	0	I
399	NA	471	945	475	=
399	NA	946	963	18	D
399	NA	964	1923	960	=
400	NA	1	103	103	=
400	NA	104	103	0	I
400	NA	104	1923	1820	=
401	NA	1	102	102	=
401	NA	103	102	0	I
401	NA	103	1923	1821	=
402	NA	1	945	945	=
402	NA	946	945	0	I
402	NA	946	1923	978	=
403	NA	1	102	102	=
403	NA	103	103	1	X
403	NA	104	393	290	=
403	NA	394	394	1	D
403	NA	395	1923	1529	=
404	NA	1	1923	1923	=
405	NA	1	1923	1923	=
406	NA	1	103	103	=
406	NA	104	103	0	I
406	NA	104	317	214	=
406	NA	318	318	1	D
406	NA	319	628	310	=
406	NA	629	628	0	I
406	NA	629	1243	615	=
406	NA	1244	1244	1	D
406	NA	1245	1323	79	=
406	NA	1324	1323	0	I
406	NA	1324	1608	285	=
406	NA	1609	1609	1	D
406	NA	1610	1824	215	=
406	NA	1825	1825	1	D
406	NA	1826	1889	64	=
406	NA	1890	1890	1	D
406	NA	1891	1923	33	=
407	NA	1	1903	1903	=
407	NA	1904	1903	0	I
407	NA	1904	1923	20	=
408	NA	1	103	103	=
408	NA	104	117	14	D
408	NA	118	1923	1806	=
409	NA	1	103	103	=
409	NA	104	103	0	I
409	NA	104	974	871	=
409	NA	975	974	0	I
409	NA	975	985	11	=
409	NA	986	985	0	I
409	NA	986	1132	147	=
409	NA	1133	1132	0	I
409	NA	1133	1268	136	=
409	NA	1269	1269	1	D
409	NA	1270	1535	266	=
409	NA	1536	1535	0	I
409	NA	1536	1592	57	=
409	NA	1593	1592	0	I
409	NA	1593	1608	16	=
409	NA	1609	1608	0	I
409	NA	1609	1791	183	=
409	NA	1792	1792	1	D
409	NA	1793	1923	131	=
410	NA	1	27	27	=
410	NA	28	28	1	D
410	NA	29	103	75	=
410	NA	104	103	0	I
410	NA	104	1786	1683	=
410	NA	1787	1787	1	D
410	NA	1788	1923	136	=
411	NA	1	101	101	=
411	NA	102	113	12	D
411	NA	114	317	204	=
411	NA	318	318	1	D
411	NA	319	1181	863	=
411	NA	1182	1181	0	I
411	NA	1182	1845	664	=
411	NA	1846	1845	0	I
411	NA	1846	1923	78	=
412	NA	1	102	102	=
412	NA	103	102	0	I
412	NA	103	1923	1821	=
413	NA	1	27	27	=
413	NA	28	28	1	D
413	NA	29	102	74	=
413	NA	103	102	0	I
413	NA	103	939	837	=
413	NA	940	945	6	D
413	NA	946	1923	978	=
414	NA	1	585	585	=
414	NA	586	585	0	I
414	NA	586	1099	514	=
414	NA	1100	1099	0	I
414	NA	1100	1349	250	=
414	NA	1350	1349	0	I
414	NA	1350	1923	574	=
415	NA	1	103	103	=
415	NA	104	117	14	D
415	NA	118	288	171	=
415	NA	289	289	1	D
415	NA	290	1923	1634	=
416	NA	1	103	103	=
416	NA	104	103	0	I
416	NA	104	1923	1820	=
417	NA	1	103	103	=
417	NA	104	117	14	D
417	NA	118	127	10	=
417	NA	128	127	0	I
417	NA	128	447	320	=
417	NA	448	447	0	I
417	NA	448	455	8	=
417	NA	456	456	1	D
417	NA	457	508	52	=
417	NA	509	509	1	X
417	NA	510	519	10	=
417	NA	520	519	0	I
417	NA	520	630	111	=
417	NA	631	630	0	I
417	NA	631	700	70	=
417	NA	701	700	0	I
417	NA	701	883	183	=
417	NA	884	883	0	I
417	NA	884	983	100	=
417	NA	984	983	0	I
417	NA	984	1725	742	=
417	NA	1726	1725	0	I
417	NA	1726	1923	198	=
418	NA	1	103	103	=
418	NA	104	103	0	I
418	NA	104	1923	1820	=
419	NA	1	102	102	=
419	NA	103	102	0	I
419	NA	103	939	837	=
419	NA	940	945	6	D
419	NA	946	1170	225	=
419	NA	1171	1170	0	I
419	NA	1171	1923	753	=
420	NA	1	357	357	=
420	NA	358	357	0	I
420	NA	358	1144	787	=
420	NA	1145	1144	0	I
420	NA	1145	1923	779	=
421	NA	1	102	102	=
421	NA	103	102	0	I
421	NA	103	939	837	=
421	NA	940	945	6	D
421	NA	946	1923	978	=
422	NA	1	1923	1923	=
423	NA	1	103	103	=
423	NA	104	103	0	I
423	NA	104	1183	1080	=
423	NA	1184	1183	0	I
423	NA	1184	1922	739	=
424	NA	1	102	102	=
424	NA	103	102	0	I
424	NA	103	939	837	=
424	NA	940	945	6	D
424	NA	946	1923	978	=
425	NA	1	103	103	=
425	NA	104	103	0	I
425	NA	104	152	49	=
425	NA	153	152	0	I
425	NA	153	240	88	=
425	NA	241	240	0	I
425	NA	241	254	14	=
425	NA	255	254	0	I
425	NA	255	317	63	=
425	NA	318	318	1	D
425	NA	319	474	156	=
425	NA	475	475	1	D
425	NA	476	574	99	=
425	NA	575	574	0	I
425	NA	575	770	196	=
425	NA	771	770	0	I
425	NA	771	792	22	=
425	NA	793	792	0	I
425	NA	793	1464	672	=
425	NA	1465	1464	0	I
425	NA	1465	1821	357	=
425	NA	1822	1822	1	D
425	NA	1823	1864	42	=
425	NA	1865	1865	1	D
425	NA	1866	1923	58	=
426	NA	1	102	102	=
426	NA	103	102	0	I
426	NA	103	939	837	=
426	NA	940	945	6	D
426	NA	946	1305	360	=
426	NA	1306	1305	0	I
426	NA	1306	1922	617	=
427	NA	1	103	103	=
427	NA	104	103	0	I
427	NA	104	939	836	=
427	NA	940	945	6	D
427	NA	946	1923	978	=
428	NA	1	103	103	=
428	NA	104	103	0	I
428	NA	104	393	290	=
428	NA	394	394	1	D
428	NA	395	944	550	=
428	NA	945	948	4	D
428	NA	949	1923	975	=
429	NA	1	1923	1923	=
430	NA	1	0	0	S
430	NA	1	876	876	=
430	NA	877	877	1	D
430	NA	878	944	67	=
430	NA	945	944	0	I
430	NA	945	962	18	=
430	NA	963	965	3	X
430	NA	966	967	2	=
430	NA	968	970	3	X
430	NA	971	1066	96	=
430	NA	1067	1067	1	X
430	NA	1068	1068	1	=
430	NA	1069	1068	0	I
430	NA	1069	1069	1	X
430	NA	1070	1093	24	=
430	NA	1094	1094	1	X
430	NA	1095	1923	829	=
431	NA	1	103	103	=
431	NA	104	103	0	I
431	NA	104	1809	1706	=
431	NA	1810	1810	1	D
431	NA	1811	1860	50	=
431	NA	1861	1861	1	D
431	NA	1862	1923	62	=
432	NA	1	102	102	=
432	NA	103	103	1	X
432	NA	104	105	2	=
432	NA	106	106	1	D
432	NA	107	112	6	=
432	NA	113	115	3	D
432	NA	116	288	173	=
432	NA	289	289	1	D
432	NA	290	1389	1100	=
432	NA	1390	1390	1	D
432	NA	1391	1889	499	=
432	NA	1890	1890	1	D
432	NA	1891	1923	33	=
433	NA	1	102	102	=
433	NA	103	102	0	I
433	NA	103	962	860	=
433	NA	963	965	3	X
433	NA	966	967	2	=
433	NA	968	970	3	X
433	NA	971	1066	96	=
433	NA	1067	1069	3	X
433	NA	1070	1088	19	=
433	NA	1089	1088	0	I
433	NA	1089	1093	5	=
433	NA	1094	1094	1	X
433	NA	1095	1114	20	=
433	NA	1115	1115	1	X
433	NA	1116	1116	1	=
433	NA	1117	1117	1	X
433	NA	1118	1923	806	=
434	NA	1	159	159	=
434	NA	160	159	0	I
434	NA	160	189	30	=
434	NA	190	190	1	D
434	NA	191	961	771	=
434	NA	962	961	0	I
434	NA	962	1868	907	=
434	NA	1869	1868	0	I
434	NA	1869	1883	15	=
434	NA	1884	1883	0	I
434	NA	1884	1923	40	=
435	NA	1	103	103	=
435	NA	104	103	0	I
435	NA	104	1746	1643	=
435	NA	1747	1747	1	D
435	NA	1748	1889	142	=
435	NA	1890	1890	1	D
435	NA	1891	1923	33	=
436	NA	1	101	101	=
436	NA	102	113	12	D
436	NA	114	393	280	=
436	NA	394	394	1	D
436	NA	395	1923	1529	=
437	NA	1	103	103	=
437	NA	104	103	0	I
437	NA	104	393	290	=
437	NA	394	393	0	I
437	NA	394	842	449	=
437	NA	843	842	0	I
437	NA	843	961	119	=
437	NA	962	961	0	I
437	NA	962	1660	699	=
437	NA	1661	1660	0	I
437	NA	1661	1923	263	=
438	NA	1	103	103	=
438	NA	104	103	0	I
438	NA	104	1923	1820	=
439	NA	1	103	103	=
439	NA	104	103	0	I
439	NA	104	939	836	=
439	NA	940	945	6	D
439	NA	946	1323	378	=
439	NA	1324	1324	1	D
439	NA	1325	1923	599	=
440	NA	1	945	945	=
440	NA	946	947	2	D
440	NA	948	961	14	=
440	NA	962	962	1	D
440	NA	963	1923	961	=
441	NA	1	103	103	=
441	NA	104	116	13	D
441	NA	117	117	1	X
441	NA	118	938	821	=
441	NA	939	945	7	D
441	NA	946	1923	978	=
442	NA	1	14	14	=
442	NA	15	14	0	I
442	NA	15	222	208	=
442	NA	223	223	1	D
442	NA	224	253	30	=
442	NA	254	253	0	I
442	NA	254	295	42	=
442	NA	296	295	0	I
442	NA	296	357	62	=
442	NA	358	358	1	D
442	NA	359	519	161	=
442	NA	520	520	1	D
442	NA	521	606	86	=
442	NA	607	607	1	D
442	NA	608	955	348	=
442	NA	956	956	1	D
442	NA	957	1129	173	=
442	NA	1130	1130	1	D
442	NA	1131	1138	8	=
442	NA	1139	1139	1	D
442	NA	1140	1193	54	=
442	NA	1194	1193	0	I
442	NA	1194	1198	5	=
442	NA	1199	1198	0	I
442	NA	1199	1200	2	=
442	NA	1201	1200	0	I
442	NA	1201	1721	521	=
442	NA	1722	1721	0	I
442	NA	1722	1775	54	=
442	NA	1776	1776	1	D
442	NA	1777	1786	10	=
442	NA	1787	1786	0	I
442	NA	1787	1923	137	=
443	NA	1	102	102	=
443	NA	103	102	0	I
443	NA	103	1923	1821	=
444	NA	1	102	102	=
444	NA	103	102	0	I
444	NA	103	317	215	=
444	NA	318	318	1	D
444	NA	319	874	556	=
444	NA	875	875	1	D
444	NA	876	1608	733	=
444	NA	1609	1609	1	D
444	NA	1610	1923	314	=
445	NA	1	1923	1923	=
446	NA	1	103	103	=
446	NA	104	103	0	I
446	NA	104	1923	1820	=
447	NA	1	1923	1923	=
448	NA	1	103	103	=
448	NA	104	105	2	D
448	NA	106	829	724	=
448	NA	830	829	0	I
448	NA	830	832	3	=
448	NA	833	833	1	X
448	NA	834	834	1	=
448	NA	835	836	2	X
448	NA	837	838	2	=
448	NA	839	838	0	I
448	NA	839	840	2	=
448	NA	841	843	3	X
448	NA	844	845	2	=
448	NA	846	846	1	X
448	NA	847	848	2	=
